Timestamp,Velocity Norm
9.062740325927734,0.06121360140907821
9.072720289230347,0.08895160826336086
9.082700252532959,0.14205775490698355
9.092680215835571,0.19065289268699587
9.102660179138184,0.2351692494420839
9.112640142440796,0.2759064298402269
9.122620105743408,0.31238145104974935
9.13260006904602,0.3446532344833622
9.142580032348633,0.37443070016166985
9.152549982070923,0.19458190233136824
9.162530183792114,0.003532097661393759
9.172510147094727,0.009581294986096582
9.182490110397339,0.013328883623525854
9.19247031211853,0.01520168335497372
9.202450275421143,0.015859191480623844
9.212430238723755,0.015153132364930337
9.222410202026367,0.012931095204374826
9.23239016532898,0.008744918583235896
9.242370128631592,0.0030411441642762167
9.252350091934204,0.0
9.262330055236816,0.0
9.272310018539429,0.0
9.282280206680298,0.0
9.29226016998291,0.0
9.302240133285522,0.0
9.312220096588135,3.1031676915590914e-17
9.322200298309326,3.1031676915590914e-17
9.332180261611938,0.0
9.34216022491455,0.0
9.352140188217163,0.0
9.362120151519775,0.0
9.372100114822388,0.0
9.382080078125,0.0
9.392060041427612,0.0
9.402040004730225,0.0
9.412010192871094,0.0
9.421990156173706,0.0
9.431970119476318,0.0
9.44195008277893,0.0
9.451930046081543,3.1031676915590914e-17
9.461910247802734,3.1031676915590914e-17
9.471890211105347,0.0
9.481870174407959,0.0
9.491850137710571,0.0
9.501830101013184,0.0
9.511810064315796,0.0
9.521790027618408,3.1031676915590914e-17
9.5317702293396,3.1031676915590914e-17
9.541750192642212,1.3877787807814457e-17
9.551720142364502,1.3877787807814457e-17
9.561700105667114,0.0
9.571680068969727,0.0
9.581660032272339,3.1031676915590914e-17
9.59164023399353,3.1031676915590914e-17
9.601620197296143,0.0
9.611600160598755,0.0
9.621580123901367,0.0
9.63156008720398,0.0
9.641540050506592,3.1031676915590914e-17
9.651520252227783,3.1031676915590914e-17
9.661500215530396,0.0
9.671480178833008,1.3877787807814457e-17
9.681450128555298,1.3877787807814457e-17
9.69143009185791,0.0
9.701410055160522,0.0
9.711390018463135,3.1031676915590914e-17
9.721370220184326,3.1031676915590914e-17
9.731350183486938,0.0
9.74133014678955,0.0
9.751310110092163,0.0
9.761290073394775,3.1031676915590914e-17
9.771270275115967,3.1031676915590914e-17
9.781250238418579,0.0
9.791230201721191,0.0
9.801210165023804,1.3877787807814457e-17
9.811180114746094,1.3877787807814457e-17
9.821160078048706,0.0
9.831140041351318,0.0
9.84112000465393,0.0
9.851099967956543,3.1031676915590914e-17
9.861080169677734,3.1031676915590914e-17
9.871060132980347,0.0
9.881040096282959,3.1031676915590914e-17
9.89102029800415,3.1031676915590914e-17
9.901000261306763,0.0
9.910980224609375,0.0
9.920960187911987,0.0
9.9309401512146,0.0
9.940920114517212,1.3877787807814457e-17
9.950890064239502,1.3877787807814457e-17
9.960870027542114,0.0
9.970849990844727,0.0
9.980829954147339,3.1031676915590914e-17
9.99081015586853,3.1031676915590914e-17
10.000790119171143,3.1031676915590914e-17
10.010770320892334,3.1031676915590914e-17
10.020750284194946,0.0
10.030730247497559,0.0
10.040710210800171,0.0
10.050690174102783,0.0
10.060670137405396,0.0
10.070650100708008,1.3877787807814457e-17
10.080620050430298,1.3877787807814457e-17
10.09060001373291,0.0
10.100579977035522,0.0
10.110559940338135,3.1031676915590914e-17
10.120540142059326,0.0
10.130520343780518,3.1031676915590914e-17
10.14050030708313,0.0
10.150480270385742,0.0
10.160460233688354,0.0
10.170440196990967,0.0
10.180420160293579,0.0
10.190400123596191,0.0
10.200380086898804,1.3877787807814457e-17
10.210350036621094,1.3877787807814457e-17
10.220329999923706,0.0
10.230309963226318,0.0
10.24028992652893,1.3877787807814457e-17
10.250270366668701,1.3877787807814457e-17
10.260250329971313,0.0
10.270230293273926,0.0
10.280210256576538,0.0
10.29019021987915,0.0
10.300170183181763,0.0
10.310150146484375,0.0
10.320130109786987,0.0
10.3301100730896,0.0
10.340090036392212,1.3877787807814457e-17
10.350059986114502,1.3877787807814457e-17
10.360039949417114,3.1031676915590914e-17
10.370020151138306,3.1031676915590914e-17
10.380000114440918,3.1031676915590914e-17
10.38998031616211,3.1031676915590914e-17
10.399960279464722,0.0
10.409940242767334,0.0
10.419920206069946,0.0
10.429900169372559,0.0
10.439880132675171,0.0
10.449860095977783,0.0
10.459840059280396,0.0
10.469820022583008,1.3877787807814457e-17
10.479789972305298,2.7755575615628914e-17
10.48977017402649,3.1031676915590914e-17
10.499750137329102,0.0
10.509730100631714,3.1031676915590914e-17
10.519710302352905,3.1031676915590914e-17
10.529690265655518,0.0
10.53967022895813,0.0
10.549650192260742,0.0
10.559630155563354,0.0
10.569610118865967,0.0
10.579590082168579,0.0
10.589570045471191,0.0
10.599550008773804,0.0
10.609520196914673,0.0
10.619500160217285,0.0
10.629480123519897,0.0
10.63946008682251,3.1031676915590914e-17
10.649440288543701,3.1031676915590914e-17
10.659420251846313,0.0
10.669400215148926,0.0
10.679380178451538,0.0
10.68936014175415,0.0
10.699340105056763,0.0
10.709320068359375,0.0
10.719300031661987,3.1031676915590914e-17
10.729280233383179,2.7755575615628914e-17
10.739250183105469,1.3877787807814457e-17
10.749230146408081,0.0
10.759210109710693,0.0
10.769190073013306,0.0
10.779170036315918,3.1031676915590914e-17
10.78915023803711,3.1031676915590914e-17
10.799130201339722,0.0
10.809110164642334,0.0
10.819090127944946,0.0
10.829070091247559,0.0
10.839050054550171,3.1031676915590914e-17
10.849030256271362,3.1031676915590914e-17
10.859010219573975,0.0
10.868990182876587,1.3877787807814457e-17
10.878960132598877,1.3877787807814457e-17
10.88894009590149,0.0
10.898920059204102,0.0
10.908900022506714,3.1031676915590914e-17
10.918880224227905,3.1031676915590914e-17
10.928860187530518,0.0
10.93884015083313,0.0
10.948820114135742,0.0
10.958800077438354,3.1031676915590914e-17
10.968780279159546,3.1031676915590914e-17
10.978760242462158,0.0
10.98874020576477,0.0
10.998720169067383,1.3877787807814457e-17
11.008690118789673,1.3877787807814457e-17
11.018670082092285,0.0
11.028650045394897,0.0
11.03863000869751,3.1031676915590914e-17
11.048610210418701,3.1031676915590914e-17
11.058590173721313,0.0
11.068570137023926,0.0
11.078550100326538,3.1031676915590914e-17
11.08853030204773,3.1031676915590914e-17
11.098510265350342,0.0
11.108490228652954,0.0
11.118470191955566,0.0
11.128450155258179,1.3877787807814457e-17
11.138420104980469,1.3877787807814457e-17
11.148400068283081,0.0
11.158380031585693,0.0
11.168359994888306,0.0
11.178339958190918,3.1031676915590914e-17
11.18832015991211,3.1031676915590914e-17
11.198300123214722,3.1031676915590914e-17
11.208280324935913,3.1031676915590914e-17
11.218260288238525,0.0
11.228240251541138,0.0
11.23822021484375,0.0
11.248200178146362,0.0
11.258180141448975,0.0
11.268160104751587,1.3877787807814457e-17
11.278130054473877,1.3877787807814457e-17
11.28811001777649,0.0
11.298089981079102,0.0
11.308069944381714,3.1031676915590914e-17
11.318050146102905,0.0
11.328030347824097,3.1031676915590914e-17
11.338010311126709,0.0
11.347990274429321,0.0
11.357970237731934,0.0
11.367950201034546,0.0
11.377930164337158,0.0
11.38791012763977,0.0
11.397890090942383,1.3877787807814457e-17
11.407860040664673,1.3877787807814457e-17
11.417840003967285,0.0
11.427819967269897,0.0
11.43779993057251,1.3877787807814457e-17
11.44778037071228,1.3877787807814457e-17
11.457760334014893,0.0
11.467740297317505,0.0
11.477720260620117,0.0
11.48770022392273,0.0
11.497680187225342,0.0
11.507660150527954,0.0
11.517640113830566,0.0
11.527620077133179,1.3877787807814457e-17
11.537590026855469,1.3877787807814457e-17
11.547569990158081,0.0
11.557549953460693,3.1031676915590914e-17
11.567530155181885,0.0
11.577510356903076,3.1031676915590914e-17
11.587490320205688,0.0
11.5974702835083,0.0
11.607450246810913,0.0
11.617430210113525,0.0
11.627410173416138,0.0
11.63739013671875,0.0
11.647370100021362,0.0
11.657350063323975,0.0
11.667330026626587,1.3877787807814457e-17
11.677299976348877,2.7755575615628914e-17
11.687280178070068,3.1031676915590914e-17
11.69726014137268,0.0
11.707240104675293,3.1031676915590914e-17
11.717220306396484,3.1031676915590914e-17
11.727200269699097,0.0
11.737180233001709,0.0
11.747160196304321,0.0
11.757140159606934,0.0
11.767120122909546,0.0
11.777100086212158,0.0
11.78708004951477,0.0
11.797060012817383,0.0
11.807030200958252,0.0
11.817010164260864,0.0
11.826990127563477,0.0
11.836970090866089,3.1031676915590914e-17
11.84695029258728,3.1031676915590914e-17
11.856930255889893,0.0
11.866910219192505,0.0
11.876890182495117,0.0
11.88687014579773,0.0
11.896850109100342,0.0
11.906830072402954,0.0
11.916810035705566,0.0
11.926789999008179,0.0
11.936760187149048,0.0
11.94674015045166,0.0
11.956720113754272,0.0
11.966700077056885,3.1031676915590914e-17
11.976680278778076,3.1031676915590914e-17
11.986660242080688,0.0
11.9966402053833,0.0
12.006620168685913,0.0
12.016600131988525,0.0
12.026580095291138,0.0
12.03656005859375,0.0
12.046540021896362,3.1031676915590914e-17
12.056520223617554,2.7755575615628914e-17
12.066490173339844,1.3877787807814457e-17
12.076470136642456,0.0
12.086450099945068,0.0
12.09643006324768,0.0
12.106410026550293,3.1031676915590914e-17
12.116390228271484,3.1031676915590914e-17
12.126370191574097,0.0
12.136350154876709,0.0
12.146330118179321,0.0
12.156310081481934,0.0
12.166290044784546,3.1031676915590914e-17
12.176270246505737,3.1031676915590914e-17
12.18625020980835,0.0
12.196230173110962,1.3877787807814457e-17
12.206200122833252,1.3877787807814457e-17
12.216180086135864,0.0
12.226160049438477,0.0
12.236140012741089,3.1031676915590914e-17
12.24612021446228,3.1031676915590914e-17
12.256100177764893,0.0
12.266080141067505,0.0
12.276060104370117,0.0
12.28604006767273,3.1031676915590914e-17
12.296020269393921,3.1031676915590914e-17
12.306000232696533,0.0
12.315980195999146,0.0
12.325960159301758,1.3877787807814457e-17
12.335930109024048,1.3877787807814457e-17
12.34591007232666,0.0
12.355890035629272,0.0
12.365869998931885,3.1031676915590914e-17
12.375850200653076,3.1031676915590914e-17
12.385830163955688,0.0
12.3958101272583,0.0
12.405790090560913,3.1031676915590914e-17
12.415770292282104,3.1031676915590914e-17
12.425750255584717,0.0
12.435730218887329,0.0
12.445710182189941,0.0
12.455690145492554,1.3877787807814457e-17
12.465660095214844,1.3877787807814457e-17
12.475640058517456,0.0
12.485620021820068,0.0
12.49559998512268,0.0
12.505579948425293,3.1031676915590914e-17
12.515560150146484,3.1031676915590914e-17
12.525540113449097,0.004887479263800233
12.535520315170288,0.015425451525311627
12.5455002784729,0.026229081880875697
12.555480241775513,0.03917010511307012
12.565460205078125,0.054727613653784396
12.575440168380737,0.07108560410219554
12.58542013168335,0.08942958261065766
12.595400094985962,0.10655514394207952
12.605370044708252,0.12297447654448869
12.615350008010864,0.14739836014355526
12.625329971313477,0.18125562760464675
12.635309934616089,0.22199264112001332
12.64529013633728,0.2663491576022832
12.655270338058472,0.3172534977652997
12.665250301361084,0.375129592232875
12.675230264663696,0.44298643468853516
12.685210227966309,0.521260652595914
12.695190191268921,0.598098318609597
12.705170154571533,0.6770919096592752
12.715150117874146,0.7567339000794148
12.725130081176758,0.8316111998195258
12.735100030899048,0.9028287112436091
12.74507999420166,0.9704669426560639
12.755059957504272,1.0213700480729204
12.765039920806885,1.042763057000693
12.775020360946655,1.1440953473438682
12.785000324249268,1.2994377810257667
12.79498028755188,1.4133626853798922
12.804960250854492,1.516833978632037
12.814940214157104,1.6026646990124465
12.824920177459717,1.677766138851119
12.834900140762329,1.7477703432609533
12.844880104064941,1.816276208531854
12.854860067367554,1.888222088822276
12.864830017089844,1.965932595211215
12.874809980392456,2.04793379346887
12.884789943695068,2.1317776175933854
12.89477014541626,2.2178375056228243
12.904750347137451,2.304310375608855
12.914730310440063,2.3876475422961114
12.924710273742676,2.4663515996628176
12.934690237045288,2.5409046085134483
12.9446702003479,2.6129410478288597
12.954650163650513,2.683316216840047
12.964630126953125,2.749006200588711
12.974610090255737,2.804841159463124
12.98459005355835,2.8486819827932166
12.994570016860962,2.881551460071658
13.004539966583252,2.906167577030721
13.014520168304443,2.9247940849974983
13.024500131607056,2.9390509477291564
13.034480094909668,2.950054168371868
13.04446029663086,2.956505812024536
13.054440259933472,2.9574821310728328
13.064420223236084,2.952664579127361
13.074400186538696,2.9420111973107272
13.084380149841309,2.924312325424729
13.094360113143921,2.8969355024970893
13.104340076446533,2.86155814386328
13.114320039749146,2.823331473016364
13.124300003051758,2.786133685431415
13.134270191192627,2.7512519567104823
13.14425015449524,2.7173147581829493
13.154230117797852,2.682376845316385
13.164210081100464,2.646969409431895
13.174190282821655,2.613369612679408
13.184170246124268,2.582679952082505
13.19415020942688,2.542122812138728
13.204130172729492,2.479510301115677
13.214110136032104,2.4026599251966556
13.224090099334717,2.321888946551606
13.234070062637329,2.2420011209989172
13.244050025939941,2.1640821341469163
13.254030227661133,2.086617220704149
13.264000177383423,2.009297077598823
13.273980140686035,1.9330854811990135
13.283960103988647,1.858560304074003
13.29394006729126,1.7755109862712541
13.303920269012451,1.6675147408237927
13.313900232315063,1.536088346228887
13.323880195617676,1.401636764368557
13.333860158920288,1.2827096094963835
13.3438401222229,1.187523265794109
13.353820085525513,1.1146870058164577
13.363800048828125,1.0538294012840448
13.373780250549316,0.9948529237128018
13.383760213851929,0.933705522210195
13.393730163574219,0.8700850284631734
13.403710126876831,0.8027845202639288
13.413690090179443,0.731347700607698
13.423670053482056,0.661225737486904
13.433650016784668,0.6034997223949209
13.44363021850586,0.5636707759426542
13.453610181808472,0.5420076411117838
13.463590145111084,0.5394085021887697
13.473570108413696,0.5714812767397001
13.483550071716309,0.6450266762780863
13.4935302734375,0.7801748555792348
13.503510236740112,0.8588299582798312
13.513490200042725,0.795030348741997
13.523470163345337,0.6649928584897827
13.533440113067627,0.5223414797277379
13.54342007637024,0.46058229760012265
13.553400039672852,0.4012981490361237
13.563380002975464,0.2996173862373046
13.573360204696655,0.2185340566351283
13.583340167999268,0.18856723948010476
13.59332013130188,0.1803676655074526
13.603300094604492,0.17333947021675838
13.613280296325684,0.1704853750724381
13.623260259628296,0.16843470479019285
13.633240222930908,0.1623562349427217
13.64322018623352,0.1530650653597662
13.653200149536133,0.1424498660039611
13.663170099258423,0.1279104714316704
13.673150062561035,0.10727589252058399
13.683130025863647,0.08728498020145943
13.69310998916626,0.06953295513545409
13.703090190887451,0.05503547903570848
13.713070154190063,0.04648868072841569
13.723050117492676,0.04243978108506464
13.733030319213867,0.03824958237277677
13.74301028251648,0.026753037720754002
13.752990245819092,0.014417713731932116
13.762970209121704,0.011045162257769107
13.772950172424316,0.005100923157392305
13.782930135726929,0.0
13.792900085449219,0.0
13.802880048751831,0.0
13.812860012054443,0.0
13.822839975357056,0.0
13.832819938659668,3.552713678800501e-15
13.84280014038086,0.0
13.85278034210205,3.552713678800501e-15
13.862760305404663,0.0
13.872740268707275,0.0
13.882720232009888,0.0
13.8927001953125,0.0
13.902680158615112,0.0
13.912660121917725,0.0
13.922640085220337,0.0
13.932610034942627,0.0
13.94258999824524,0.0
13.952569961547852,0.0
13.962549924850464,1.464821375527116e-14
13.972530364990234,1.464821375527116e-14
13.982510328292847,0.0
13.992490291595459,0.0
14.002470254898071,0.0
14.012450218200684,0.0
14.022430181503296,0.0
14.032410144805908,0.0
14.04239010810852,0.0
14.052370071411133,0.0
14.062340021133423,0.0
14.072319984436035,0.0
14.082299947738647,3.552713678800501e-15
14.092280149459839,0.002920272896499859
14.10226035118103,0.006378076447152428
14.112240314483643,0.004937761074662887
14.122220277786255,0.0038083919606689497
14.132200241088867,0.01656537658815307
14.14218020439148,0.027202799620879483
14.152160167694092,0.027827407301142193
14.162140130996704,0.022964232018622674
14.172120094299316,0.014760483292325802
14.182100057601929,0.00960586540398464
14.192070007324219,0.01074954559308578
